tau,r,phi,t
1.1810000000e+00,4.7031734000e+01,1.5998292833e-03,1.2027732106e+00
1.2010000000e+00,4.7030787413e+01,1.6269547994e-03,1.2231422026e+00
1.2210000000e+00,4.7029840797e+01,1.6540814074e-03,1.2435112035e+00
1.2410000000e+00,4.7028894152e+01,1.6812091074e-03,1.2638802134e+00
1.2610000000e+00,4.7027947480e+01,1.7083378997e-03,1.2842492321e+00
1.2810000000e+00,4.7027000778e+01,1.7354677841e-03,1.3046182598e+00
1.3010000000e+00,4.7026054048e+01,1.7625987609e-03,1.3249872963e+00
1.3210000000e+00,4.7025107290e+01,1.7897308301e-03,1.3453563418e+00
1.3410000000e+00,4.7024160503e+01,1.8168639919e-03,1.3657253962e+00
1.3610000000e+00,4.7023213688e+01,1.8439982463e-03,1.3860944595e+00
1.3810000000e+00,4.7022266845e+01,1.8711335935e-03,1.4064635317e+00
1.4010000000e+00,4.7021319972e+01,1.8982700334e-03,1.4268326128e+00
1.4210000000e+00,4.7020373072e+01,1.9254075664e-03,1.4472017028e+00
1.4410000000e+00,4.7019426143e+01,1.9525461923e-03,1.4675708017e+00
1.4610000000e+00,4.7018479185e+01,1.9796859114e-03,1.4879399096e+00
1.4810000000e+00,4.7017532199e+01,2.0068267237e-03,1.5083090264e+00
1.5010000000e+00,4.7016585185e+01,2.0339686294e-03,1.5286781520e+00
1.5210000000e+00,4.7015638142e+01,2.0611116285e-03,1.5490472866e+00
1.5410000000e+00,4.7014691070e+01,2.0882557211e-03,1.5694164302e+00
1.5610000000e+00,4.7013743971e+01,2.1154009073e-03,1.5897855826e+00
1.5810000000e+00,4.7012796842e+01,2.1425471873e-03,1.6101547439e+00
1.6010000000e+00,4.7011849685e+01,2.1696945611e-03,1.6305239142e+00
1.6210000000e+00,4.7010902500e+01,2.1968430288e-03,1.6508930934e+00
1.6410000000e+00,4.7009955286e+01,2.2239925906e-03,1.6712622815e+00
1.6610000000e+00,4.7009008044e+01,2.2511432465e-03,1.6916314785e+00
1.6810000000e+00,4.7008060773e+01,2.2782949965e-03,1.7120006845e+00
1.7010000000e+00,4.7007113474e+01,2.3054478410e-03,1.7323698994e+00
1.7210000000e+00,4.7006166146e+01,2.3326017798e-03,1.7527391232e+00
1.7410000000e+00,4.7005218790e+01,2.3597568131e-03,1.7731083559e+00
1.7610000000e+00,4.7004271406e+01,2.3869129411e-03,1.7934775975e+00
1.7810000000e+00,4.7003323992e+01,2.4140701638e-03,1.8138468481e+00
1.8010000000e+00,4.7002376551e+01,2.4412284813e-03,1.8342161076e+00
1.8210000000e+00,4.7001429081e+01,2.4683878937e-03,1.8545853760e+00
1.8410000000e+00,4.7000481582e+01,2.4955484012e-03,1.8749546533e+00
1.8610000000e+00,4.6999534055e+01,2.5227100037e-03,1.8953239396e+00
1.8810000000e+00,4.6998586499e+01,2.5498727015e-03,1.9156932348e+00
1.9010000000e+00,4.6997638915e+01,2.5770364946e-03,1.9360625389e+00
1.9210000000e+00,4.6996691303e+01,2.6042013831e-03,1.9564318520e+00
1.9410000000e+00,4.6995743662e+01,2.6313673671e-03,1.9768011739e+00
1.9610000000e+00,4.6994795992e+01,2.6585344467e-03,1.9971705049e+00
1.9810000000e+00,4.6993848294e+01,2.6857026220e-03,2.0175398447e+00
2.0010000000e+00,4.6992900568e+01,2.7128718931e-03,2.0379091935e+00
2.0210000000e+00,4.6991952813e+01,2.7400422602e-03,2.0582785512e+00
2.0410000000e+00,4.6991005029e+01,2.7672137232e-03,2.0786479178e+00
2.0610000000e+00,4.6990057217e+01,2.7943862824e-03,2.0990172934e+00
2.0810000000e+00,4.6989109377e+01,2.8215599377e-03,2.1193866779e+00
2.1010000000e+00,4.6988161508e+01,2.8487346894e-03,2.1397560713e+00
2.1210000000e+00,4.6987213611e+01,2.8759105374e-03,2.1601254737e+00
2.1410000000e+00,4.6986265685e+01,2.9030874820e-03,2.1804948850e+00
2.1610000000e+00,4.6985317730e+01,2.9302655232e-03,2.2008643053e+00
2.1810000000e+00,4.6984369747e+01,2.9574446611e-03,2.2212337345e+00
2.2010000000e+00,4.6983421736e+01,2.9846248957e-03,2.2416031726e+00
2.2210000000e+00,4.6982473696e+01,3.0118062273e-03,2.2619726196e+00
2.2410000000e+00,4.6981525627e+01,3.0389886559e-03,2.2823420756e+00
2.2610000000e+00,4.6980577530e+01,3.0661721816e-03,2.3027115406e+00
2.2810000000e+00,4.6979629405e+01,3.0933568044e-03,2.3230810144e+00
2.3010000000e+00,4.6978681251e+01,3.1205425246e-03,2.3434504973e+00
2.3210000000e+00,4.6977733069e+01,3.1477293422e-03,2.3638199890e+00
2.3410000000e+00,4.6976784858e+01,3.1749172572e-03,2.3841894897e+00
2.3610000000e+00,4.6975836618e+01,3.2021062699e-03,2.4045589994e+00
2.3810000000e+00,4.6974888350e+01,3.2292963803e-03,2.4249285180e+00
2.4010000000e+00,4.6973940054e+01,3.2564875884e-03,2.4452980455e+00
2.4210000000e+00,4.6972991729e+01,3.2836798945e-03,2.4656675820e+00
2.4410000000e+00,4.6972043375e+01,3.3108732985e-03,2.4860371274e+00
2.4610000000e+00,4.6971094993e+01,3.3380678007e-03,2.5064066818e+00
2.4810000000e+00,4.6970146583e+01,3.3652634010e-03,2.5267762451e+00
2.5010000000e+00,4.6969198144e+01,3.3924600997e-03,2.5471458173e+00
2.5210000000e+00,4.6968249676e+01,3.4196578967e-03,2.5675153986e+00
2.5410000000e+00,4.6967301180e+01,3.4468567922e-03,2.5878849887e+00
2.5610000000e+00,4.6966352656e+01,3.4740567863e-03,2.6082545878e+00
2.5810000000e+00,4.6965404102e+01,3.5012578791e-03,2.6286241959e+00
2.6010000000e+00,4.6964455521e+01,3.5284600707e-03,2.6489938129e+00
2.6210000000e+00,4.6963506911e+01,3.5556633612e-03,2.6693634388e+00
2.6410000000e+00,4.6962558272e+01,3.5828677507e-03,2.6897330738e+00
2.6610000000e+00,4.6961609605e+01,3.6100732392e-03,2.7101027176e+00
2.6810000000e+00,4.6960660909e+01,3.6372798270e-03,2.7304723704e+00
2.7010000000e+00,4.6959712185e+01,3.6644875140e-03,2.7508420322e+00
2.7210000000e+00,4.6958763432e+01,3.6916963004e-03,2.7712117029e+00
2.7410000000e+00,4.6957814651e+01,3.7189061864e-03,2.7915813826e+00
2.7610000000e+00,4.6956865841e+01,3.7461171719e-03,2.8119510712e+00
2.7810000000e+00,4.6955917003e+01,3.7733292571e-03,2.8323207688e+00
2.8010000000e+00,4.6954968136e+01,3.8005424421e-03,2.8526904754e+00
2.8210000000e+00,4.6954019241e+01,3.8277567269e-03,2.8730601909e+00
2.8410000000e+00,4.6953070317e+01,3.8549721118e-03,2.8934299153e+00
2.8610000000e+00,4.6952121365e+01,3.8821885967e-03,2.9137996488e+00
2.8810000000e+00,4.6951172384e+01,3.9094061819e-03,2.9341693911e+00
2.9010000000e+00,4.6950223374e+01,3.9366248673e-03,2.9545391425e+00
2.9210000000e+00,4.6949274336e+01,3.9638446531e-03,2.9749089028e+00
2.9410000000e+00,4.6948325270e+01,3.9910655394e-03,2.9952786721e+00
2.9610000000e+00,4.6947376175e+01,4.0182875263e-03,3.0156484503e+00
2.9810000000e+00,4.6946427051e+01,4.0455106139e-03,3.0360182375e+00
3.0010000000e+00,4.6945477899e+01,4.0727348022e-03,3.0563880336e+00
3.0210000000e+00,4.6944528719e+01,4.0999600914e-03,3.0767578387e+00
3.0410000000e+00,4.6943579510e+01,4.1271864817e-03,3.0971276528e+00
3.0610000000e+00,4.6942630272e+01,4.1544139730e-03,3.1174974758e+00
3.0810000000e+00,4.6941681006e+01,4.1816425655e-03,3.1378673079e+00
3.1010000000e+00,4.6940731711e+01,4.2088722593e-03,3.1582371488e+00
3.1210000000e+00,4.6939782388e+01,4.2361030544e-03,3.1786069988e+00
3.1410000000e+00,4.6938833036e+01,4.2633349511e-03,3.1989768577e+00
3.1610000000e+00,4.6937883655e+01,4.2905679493e-03,3.2193467256e+00
3.1810000000e+00,4.6936934247e+01,4.3178020492e-03,3.2397166024e+00
3.2010000000e+00,4.6935984809e+01,4.3450372509e-03,3.2600864882e+00
3.2210000000e+00,4.6935035343e+01,4.3722735545e-03,3.2804563830e+00
3.2410000000e+00,4.6934085849e+01,4.3995109601e-03,3.3008262868e+00
3.2610000000e+00,4.6933136326e+01,4.4267494678e-03,3.3211961995e+00
3.2810000000e+00,4.6932186774e+01,4.4539890776e-03,3.3415661212e+00
3.3010000000e+00,4.6931237194e+01,4.4812297898e-03,3.3619360519e+00
3.3210000000e+00,4.6930287585e+01,4.5084716043e-03,3.3823059915e+00
3.3410000000e+00,4.6929337948e+01,4.5357145213e-03,3.4026759401e+00
3.3610000000e+00,4.6928388282e+01,4.5629585409e-03,3.4230458977e+00
3.3810000000e+00,4.6927438588e+01,4.5902036632e-03,3.4434158643e+00
3.4010000000e+00,4.6926488865e+01,4.6174498882e-03,3.4637858399e+00
3.4210000000e+00,4.6925539113e+01,4.6446972162e-03,3.4841558244e+00
3.4410000000e+00,4.6924589333e+01,4.6719456471e-03,3.5045258179e+00
3.4610000000e+00,4.6923639525e+01,4.6991951811e-03,3.5248958204e+00
3.4810000000e+00,4.6922689688e+01,4.7264458183e-03,3.5452658318e+00
3.5010000000e+00,4.6921739822e+01,4.7536975588e-03,3.5656358523e+00
3.5210000000e+00,4.6920789928e+01,4.7809504027e-03,3.5860058817e+00
3.5410000000e+00,4.6919840005e+01,4.8082043500e-03,3.6063759201e+00
3.5610000000e+00,4.6918890054e+01,4.8354594010e-03,3.6267459675e+00
3.5810000000e+00,4.6917940074e+01,4.8627155556e-03,3.6471160238e+00
3.6010000000e+00,4.6916990065e+01,4.8899728141e-03,3.6674860892e+00
3.6210000000e+00,4.6916040028e+01,4.9172311764e-03,3.6878561635e+00
3.6410000000e+00,4.6915089963e+01,4.9444906427e-03,3.7082262468e+00
3.6610000000e+00,4.6914139869e+01,4.9717512131e-03,3.7285963391e+00
3.6810000000e+00,4.6913189746e+01,4.9990128876e-03,3.7489664404e+00
3.7010000000e+00,4.6912239595e+01,5.0262756665e-03,3.7693365506e+00
3.7210000000e+00,4.6911289415e+01,5.0535395498e-03,3.7897066699e+00
3.7410000000e+00,4.6910339207e+01,5.0808045375e-03,3.8100767981e+00
3.7610000000e+00,4.6909388970e+01,5.1080706298e-03,3.8304469353e+00
3.7810000000e+00,4.6908438704e+01,5.1353378268e-03,3.8508170816e+00
3.8010000000e+00,4.6907488410e+01,5.1626061287e-03,3.8711872368e+00
3.8210000000e+00,4.6906538088e+01,5.1898755354e-03,3.8915574010e+00
3.8410000000e+00,4.6905587737e+01,5.2171460471e-03,3.9119275741e+00
3.8610000000e+00,4.6904637357e+01,5.2444176638e-03,3.9322977563e+00
3.8810000000e+00,4.6903686949e+01,5.2716903858e-03,3.9526679475e+00
3.9010000000e+00,4.6902736512e+01,5.2989642131e-03,3.9730381476e+00
3.9210000000e+00,4.6901786046e+01,5.3262391457e-03,3.9934083568e+00
3.9410000000e+00,4.6900835552e+01,5.3535151839e-03,4.0137785749e+00
3.9610000000e+00,4.6899885030e+01,5.3807923276e-03,4.0341488021e+00
3.9810000000e+00,4.6898934479e+01,5.4080705771e-03,4.0545190382e+00
4.0010000000e+00,4.6897983899e+01,5.4353499323e-03,4.0748892833e+00
4.0210000000e+00,4.6897033291e+01,5.4626303935e-03,4.0952595374e+00
4.0410000000e+00,4.6896082654e+01,5.4899119606e-03,4.1156298005e+00
4.0610000000e+00,4.6895131988e+01,5.5171946338e-03,4.1360000727e+00
4.0810000000e+00,4.6894181294e+01,5.5444784132e-03,4.1563703538e+00
4.1010000000e+00,4.6893230572e+01,5.5717632989e-03,4.1767406439e+00
4.1210000000e+00,4.6892279820e+01,5.5990492910e-03,4.1971109430e+00
4.1410000000e+00,4.6891329041e+01,5.6263363897e-03,4.2174812511e+00
4.1610000000e+00,4.6890378232e+01,5.6536245949e-03,4.2378515682e+00
4.1810000000e+00,4.6889427395e+01,5.6809139068e-03,4.2582218943e+00
4.2010000000e+00,4.6888476530e+01,5.7082043255e-03,4.2785922294e+00
4.2210000000e+00,4.6887525636e+01,5.7354958511e-03,4.2989625736e+00
4.2410000000e+00,4.6886574713e+01,5.7627884837e-03,4.3193329267e+00
4.2610000000e+00,4.6885623762e+01,5.7900822234e-03,4.3397032888e+00
4.2810000000e+00,4.6884672782e+01,5.8173770703e-03,4.3600736599e+00
4.3010000000e+00,4.6883721774e+01,5.8446730245e-03,4.3804440401e+00
4.3210000000e+00,4.6882770737e+01,5.8719700861e-03,4.4008144292e+00
4.3410000000e+00,4.6881819671e+01,5.8992682553e-03,4.4211848273e+00
4.3610000000e+00,4.6880868577e+01,5.9265675320e-03,4.4415552345e+00
4.3810000000e+00,4.6879917454e+01,5.9538679164e-03,4.4619256506e+00
4.4010000000e+00,4.6878966303e+01,5.9811694087e-03,4.4822960758e+00
4.4210000000e+00,4.6878015123e+01,6.0084720088e-03,4.5026665100e+00
4.4410000000e+00,4.6877063914e+01,6.0357757170e-03,4.5230369532e+00
4.4610000000e+00,4.6876112677e+01,6.0630805332e-03,4.5434074054e+00
4.4810000000e+00,4.6875161411e+01,6.0903864577e-03,4.5637778666e+00
4.5010000000e+00,4.6874210117e+01,6.1176934905e-03,4.5841483368e+00
4.5210000000e+00,4.6873258794e+01,6.1450016317e-03,4.6045188160e+00
4.5410000000e+00,4.6872307442e+01,6.1723108814e-03,4.6248893042e+00
4.5610000000e+00,4.6871356062e+01,6.1996212397e-03,4.6452598015e+00
4.5810000000e+00,4.6870404654e+01,6.2269327067e-03,4.6656303078e+00
4.6010000000e+00,4.6869453216e+01,6.2542452826e-03,4.6860008230e+00
4.6210000000e+00,4.6868501750e+01,6.2815589673e-03,4.7063713473e+00
4.6410000000e+00,4.6867550256e+01,6.3088737611e-03,4.7267418807e+00
4.6610000000e+00,4.6866598733e+01,6.3361896640e-03,4.7471124230e+00
4.6810000000e+00,4.6865647181e+01,6.3635066761e-03,4.7674829743e+00
4.7010000000e+00,4.6864695601e+01,6.3908247975e-03,4.7878535347e+00
4.7210000000e+00,4.6863743992e+01,6.4181440284e-03,4.8082241041e+00
4.7410000000e+00,4.6862792354e+01,6.4454643688e-03,4.8285946825e+00
4.7610000000e+00,4.6861840688e+01,6.4727858187e-03,4.8489652699e+00
4.7810000000e+00,4.6860888993e+01,6.5001083785e-03,4.8693358663e+00
4.8010000000e+00,4.6859937270e+01,6.5274320480e-03,4.8897064718e+00
4.8210000000e+00,4.6858985518e+01,6.5547568275e-03,4.9100770863e+00
4.8410000000e+00,4.6858033738e+01,6.5820827169e-03,4.9304477098e+00
4.8610000000e+00,4.6857081928e+01,6.6094097165e-03,4.9508183423e+00
4.8810000000e+00,4.6856130091e+01,6.6367378264e-03,4.9711889839e+00
4.9010000000e+00,4.6855178224e+01,6.6640670466e-03,4.9915596345e+00
4.9210000000e+00,4.6854226329e+01,6.6913973772e-03,5.0119302941e+00
4.9410000000e+00,4.6853274406e+01,6.7187288183e-03,5.0323009627e+00
4.9610000000e+00,4.6852322453e+01,6.7460613700e-03,5.0526716403e+00
4.9810000000e+00,4.6851370473e+01,6.7733950325e-03,5.0730423270e+00
5.0000000000e+00,4.6850466064e+01,6.7993630408e-03,5.0923944877e+00
5.0200000000e+00,4.6849514028e+01,6.8266988695e-03,5.1127651920e+00
5.0400000000e+00,4.6848561962e+01,6.8540358093e-03,5.1331359053e+00
5.0600000000e+00,4.6847609869e+01,6.8813738601e-03,5.1535066277e+00
5.0800000000e+00,4.6846657746e+01,6.9087130222e-03,5.1738773591e+00
5.1000000000e+00,4.6845705595e+01,6.9360532957e-03,5.1942480995e+00
5.1200000000e+00,4.6844753415e+01,6.9633946806e-03,5.2146188489e+00
5.1400000000e+00,4.6843801207e+01,6.9907371770e-03,5.2349896074e+00
5.1600000000e+00,4.6842848970e+01,7.0180807850e-03,5.2553603749e+00
5.1800000000e+00,4.6841896704e+01,7.0454255048e-03,5.2757311514e+00
5.2000000000e+00,4.6840944410e+01,7.0727713365e-03,5.2961019370e+00
5.2200000000e+00,4.6839992087e+01,7.1001182800e-03,5.3164727316e+00
5.2400000000e+00,4.6839039736e+01,7.1274663357e-03,5.3368435352e+00
5.2600000000e+00,4.6838087356e+01,7.1548155034e-03,5.3572143479e+00
5.2800000000e+00,4.6837134947e+01,7.1821657834e-03,5.3775851696e+00
5.3000000000e+00,4.6836182510e+01,7.2095171758e-03,5.3979560003e+00
5.3200000000e+00,4.6835230044e+01,7.2368696806e-03,5.4183268401e+00
5.3400000000e+00,4.6834277549e+01,7.2642232979e-03,5.4386976889e+00
5.3600000000e+00,4.6833325026e+01,7.2915780279e-03,5.4590685468e+00
5.3800000000e+00,4.6832372474e+01,7.3189338707e-03,5.4794394137e+00
5.4000000000e+00,4.6831419894e+01,7.3462908263e-03,5.4998102896e+00
5.4200000000e+00,4.6830467284e+01,7.3736488948e-03,5.5201811746e+00
5.4400000000e+00,4.6829514647e+01,7.4010080765e-03,5.5405520686e+00
5.4600000000e+00,4.6828561980e+01,7.4283683712e-03,5.5609229717e+00
5.4800000000e+00,4.6827609285e+01,7.4557297793e-03,5.5812938838e+00
5.5000000000e+00,4.6826656562e+01,7.4830923007e-03,5.6016648050e+00
5.5200000000e+00,4.6825703809e+01,7.5104559355e-03,5.6220357352e+00
5.5400000000e+00,4.6824751028e+01,7.5378206839e-03,5.6424066744e+00
5.5600000000e+00,4.6823798219e+01,7.5651865460e-03,5.6627776227e+00
5.5800000000e+00,4.6822845381e+01,7.5925535219e-03,5.6831485800e+00
5.6000000000e+00,4.6821892514e+01,7.6199216116e-03,5.7035195464e+00
5.6200000000e+00,4.6820939618e+01,7.6472908153e-03,5.7238905218e+00
5.6400000000e+00,4.6819986694e+01,7.6746611330e-03,5.7442615063e+00
5.6600000000e+00,4.6819033741e+01,7.7020325650e-03,5.7646324998e+00
5.6800000000e+00,4.6818080760e+01,7.7294051112e-03,5.7850035024e+00
5.7000000000e+00,4.6817127750e+01,7.7567787717e-03,5.8053745140e+00
5.7200000000e+00,4.6816174711e+01,7.7841535468e-03,5.8257455347e+00
5.7400000000e+00,4.6815221644e+01,7.8115294364e-03,5.8461165644e+00
5.7600000000e+00,4.6814268548e+01,7.8389064407e-03,5.8664876032e+00
5.7800000000e+00,4.6813315423e+01,7.8662845598e-03,5.8868586511e+00
5.8000000000e+00,4.6812362270e+01,7.8936637938e-03,5.9072297079e+00
5.8200000000e+00,4.6811409088e+01,7.9210441428e-03,5.9276007739e+00
5.8400000000e+00,4.6810455877e+01,7.9484256068e-03,5.9479718489e+00
5.8600000000e+00,4.6809502638e+01,7.9758081860e-03,5.9683429329e+00
5.8800000000e+00,4.6808549370e+01,8.0031918806e-03,5.9887140260e+00
5.9000000000e+00,4.6807596074e+01,8.0305766905e-03,6.0090851282e+00
5.9200000000e+00,4.6806642749e+01,8.0579626159e-03,6.0294562394e+00
5.9400000000e+00,4.6805689395e+01,8.0853496569e-03,6.0498273597e+00
5.9600000000e+00,4.6804736012e+01,8.1127378136e-03,6.0701984890e+00
5.9800000000e+00,4.6803782601e+01,8.1401270861e-03,6.0905696274e+00
6.0000000000e+00,4.6802829161e+01,8.1675174745e-03,6.1109407749e+00
6.0200000000e+00,4.6801875693e+01,8.1949089789e-03,6.1313119314e+00
6.0400000000e+00,4.6800922196e+01,8.2223015994e-03,6.1516830970e+00
6.0600000000e+00,4.6799968670e+01,8.2496953361e-03,6.1720542716e+00
6.0800000000e+00,4.6799015116e+01,8.2770901891e-03,6.1924254553e+00
6.1000000000e+00,4.6798061532e+01,8.3044861585e-03,6.2127966481e+00
6.1200000000e+00,4.6797107921e+01,8.3318832444e-03,6.2331678499e+00
6.1400000000e+00,4.6796154280e+01,8.3592814470e-03,6.2535390608e+00
6.1600000000e+00,4.6795200611e+01,8.3866807662e-03,6.2739102807e+00
6.1800000000e+00,4.6794246913e+01,8.4140812023e-03,6.2942815098e+00
6.2000000000e+00,4.6793293187e+01,8.4414827553e-03,6.3146527478e+00
6.2200000000e+00,4.6792339432e+01,8.4688854253e-03,6.3350239950e+00
6.2400000000e+00,4.6791385648e+01,8.4962892124e-03,6.3553952512e+00
6.2600000000e+00,4.6790431836e+01,8.5236941168e-03,6.3757665165e+00
6.2800000000e+00,4.6789477995e+01,8.5511001385e-03,6.3961377909e+00
6.3000000000e+00,4.6788524125e+01,8.5785072776e-03,6.4165090743e+00
6.3200000000e+00,4.6787570226e+01,8.6059155342e-03,6.4368803668e+00
6.3400000000e+00,4.6786616299e+01,8.6333249085e-03,6.4572516684e+00
6.3600000000e+00,4.6785662344e+01,8.6607354005e-03,6.4776229790e+00
6.3800000000e+00,4.6784708359e+01,8.6881470103e-03,6.4979942987e+00
6.4000000000e+00,4.6783754346e+01,8.7155597381e-03,6.5183656275e+00
6.4200000000e+00,4.6782800304e+01,8.7429735839e-03,6.5387369654e+00
6.4400000000e+00,4.6781846234e+01,8.7703885479e-03,6.5591083123e+00
6.4600000000e+00,4.6780892135e+01,8.7978046300e-03,6.5794796683e+00
6.4800000000e+00,4.6779938007e+01,8.8252218306e-03,6.5998510334e+00
6.5000000000e+00,4.6778983850e+01,8.8526401496e-03,6.6202224076e+00
6.5200000000e+00,4.6778029665e+01,8.8800595871e-03,6.6405937908e+00
6.5400000000e+00,4.6777075451e+01,8.9074801433e-03,6.6609651831e+00
6.5600000000e+00,4.6776121209e+01,8.9349018182e-03,6.6813365845e+00
6.5800000000e+00,4.6775166938e+01,8.9623246120e-03,6.7017079950e+00
6.6000000000e+00,4.6774212638e+01,8.9897485248e-03,6.7220794145e+00
6.6200000000e+00,4.6773258309e+01,9.0171735566e-03,6.7424508432e+00
6.6400000000e+00,4.6772303952e+01,9.0445997076e-03,6.7628222809e+00
6.6600000000e+00,4.6771349566e+01,9.0720269778e-03,6.7831937277e+00
6.6800000000e+00,4.6770395151e+01,9.0994553674e-03,6.8035651835e+00
6.7000000000e+00,4.6769440708e+01,9.1268848765e-03,6.8239366485e+00
6.7200000000e+00,4.6768486236e+01,9.1543155051e-03,6.8443081225e+00
6.7400000000e+00,4.6767531735e+01,9.1817472534e-03,6.8646796057e+00
6.7600000000e+00,4.6766577206e+01,9.2091801215e-03,6.8850510979e+00
6.7800000000e+00,4.6765622648e+01,9.2366141095e-03,6.9054225992e+00
6.8000000000e+00,4.6764668061e+01,9.2640492174e-03,6.9257941096e+00
6.8200000000e+00,4.6763713446e+01,9.2914854454e-03,6.9461656290e+00
6.8400000000e+00,4.6762758802e+01,9.3189227937e-03,6.9665371576e+00
6.8600000000e+00,4.6761804129e+01,9.3463612622e-03,6.9869086952e+00
6.8800000000e+00,4.6760849427e+01,9.3738008510e-03,7.0072802419e+00
6.9000000000e+00,4.6759894697e+01,9.4012415604e-03,7.0276517978e+00
6.9200000000e+00,4.6758939938e+01,9.4286833904e-03,7.0480233627e+00
6.9400000000e+00,4.6757985151e+01,9.4561263410e-03,7.0683949367e+00
6.9600000000e+00,4.6757030334e+01,9.4835704125e-03,7.0887665198e+00
6.9800000000e+00,4.6756075489e+01,9.5110156049e-03,7.1091381119e+00
