tau,r,phi,t
6.0000000000e-01,9.5284523074e+00,1.8891132566e-02,8.4556437723e-01
6.2000000000e-01,9.5127529745e+00,1.9553078740e-02,8.7383166418e-01
6.4000000000e-01,9.4970549540e+00,2.0217213315e-02,9.0210443155e-01
6.6000000000e-01,9.4813582550e+00,2.0883546976e-02,9.3038269914e-01
6.8000000000e-01,9.4656628867e+00,2.1552090476e-02,9.5866648687e-01
7.0000000000e-01,9.4499688583e+00,2.2222854636e-02,9.8695581475e-01
7.2000000000e-01,9.4342761792e+00,2.2895850349e-02,1.0152507029e+00
7.4000000000e-01,9.4185848585e+00,2.3571088575e-02,1.0435511716e+00
7.6000000000e-01,9.4028949058e+00,2.4248580345e-02,1.0718572411e+00
7.8000000000e-01,9.3872063305e+00,2.4928336761e-02,1.1001689318e+00
8.0000000000e-01,9.3715191423e+00,2.5610368995e-02,1.1284862645e+00
8.2000000000e-01,9.3558333506e+00,2.6294688293e-02,1.1568092596e+00
8.4000000000e-01,9.3401489652e+00,2.6981305971e-02,1.1851379380e+00
8.6000000000e-01,9.3244659959e+00,2.7670233421e-02,1.2134723205e+00
8.8000000000e-01,9.3087844525e+00,2.8361482105e-02,1.2418124282e+00
9.0000000000e-01,9.2931043448e+00,2.9055063563e-02,1.2701582821e+00
9.2000000000e-01,9.2774256829e+00,2.9750989405e-02,1.2985099035e+00
9.4000000000e-01,9.2617484767e+00,3.0449271322e-02,1.3268673137e+00
9.6000000000e-01,9.2460727365e+00,3.1149921075e-02,1.3552305342e+00
9.8000000000e-01,9.2303984723e+00,3.1852950507e-02,1.3835995865e+00
1.0000000000e+00,9.2147256944e+00,3.2558371534e-02,1.4119744922e+00
1.0200000000e+00,9.1990544133e+00,3.3266196151e-02,1.4403552733e+00
1.0400000000e+00,9.1833846392e+00,3.3976436433e-02,1.4687419516e+00
1.0600000000e+00,9.1677163826e+00,3.4689104530e-02,1.4971345492e+00
1.0800000000e+00,9.1520496542e+00,3.5404212677e-02,1.5255330881e+00
1.1000000000e+00,9.1363844645e+00,3.6121773184e-02,1.5539375907e+00
1.1200000000e+00,9.1207208242e+00,3.6841798446e-02,1.5823480794e+00
1.1400000000e+00,9.1050587442e+00,3.7564300935e-02,1.6107645767e+00
1.1600000000e+00,9.0893982353e+00,3.8289293210e-02,1.6391871052e+00
1.1800000000e+00,9.0737393085e+00,3.9016787910e-02,1.6676156877e+00
1.2000000000e+00,9.0580819747e+00,3.9746797758e-02,1.6960503471e+00
1.2200000000e+00,9.0424262451e+00,4.0479335561e-02,1.7244911065e+00
1.2400000000e+00,9.0267721309e+00,4.1214414211e-02,1.7529379888e+00
1.2600000000e+00,9.0111196433e+00,4.1952046685e-02,1.7813910175e+00
1.2800000000e+00,8.9954687937e+00,4.2692246046e-02,1.8098502159e+00
1.3000000000e+00,8.9798195935e+00,4.3435025447e-02,1.8383156075e+00
1.3200000000e+00,8.9641720543e+00,4.4180398123e-02,1.8667872160e+00
1.3400000000e+00,8.9485261876e+00,4.4928377402e-02,1.8952650652e+00
1.3600000000e+00,8.9328820051e+00,4.5678976699e-02,1.9237491790e+00
1.3800000000e+00,8.9172395185e+00,4.6432209519e-02,1.9522395815e+00
1.4000000000e+00,8.9015987399e+00,4.7188089457e-02,1.9807362968e+00
1.4200000000e+00,8.8859596810e+00,4.7946630199e-02,2.0092393493e+00
1.4400000000e+00,8.8703223540e+00,4.8707845525e-02,2.0377487635e+00
1.4600000000e+00,8.8546867708e+00,4.9471749305e-02,2.0662645638e+00
1.4800000000e+00,8.8390529439e+00,5.0238355504e-02,2.0947867751e+00
1.5000000000e+00,8.8234208854e+00,5.1007678180e-02,2.1233154222e+00
1.5200000000e+00,8.8077906077e+00,5.1779731488e-02,2.1518505302e+00
1.5400000000e+00,8.7921621234e+00,5.2554529675e-02,2.1803921242e+00
1.5600000000e+00,8.7765354450e+00,5.3332087089e-02,2.2089402294e+00
1.5800000000e+00,8.7609105852e+00,5.4112418172e-02,2.2374948714e+00
1.6000000000e+00,8.7452875567e+00,5.4895537465e-02,2.2660560756e+00
1.6200000000e+00,8.7296663724e+00,5.5681459608e-02,2.2946238679e+00
1.6400000000e+00,8.7140470452e+00,5.6470199341e-02,2.3231982741e+00
1.6600000000e+00,8.6984295883e+00,5.7261771505e-02,2.3517793202e+00
1.6800000000e+00,8.6828140147e+00,5.8056191040e-02,2.3803670324e+00
1.7000000000e+00,8.6672003377e+00,5.8853472991e-02,2.4089614370e+00
1.7200000000e+00,8.6515885706e+00,5.9653632505e-02,2.4375625605e+00
1.7400000000e+00,8.6359787269e+00,6.0456684831e-02,2.4661704294e+00
1.7600000000e+00,8.6203708201e+00,6.1262645325e-02,2.4947850706e+00
1.7800000000e+00,8.6047648639e+00,6.2071529449e-02,2.5234065109e+00
1.8000000000e+00,8.5891608720e+00,6.2883352770e-02,2.5520347776e+00
1.8200000000e+00,8.5735588583e+00,6.3698130962e-02,2.5806698977e+00
1.8400000000e+00,8.5579588367e+00,6.4515879809e-02,2.6093118986e+00
1.8600000000e+00,8.5423608213e+00,6.5336615203e-02,2.6379608080e+00
1.8800000000e+00,8.5267648262e+00,6.6160353146e-02,2.6666166536e+00
1.9000000000e+00,8.5111708657e+00,6.6987109751e-02,2.6952794631e+00
1.9200000000e+00,8.4955789543e+00,6.7816901244e-02,2.7239492647e+00
1.9400000000e+00,8.4799891063e+00,6.8649743963e-02,2.7526260865e+00
1.9600000000e+00,8.4644013365e+00,6.9485654360e-02,2.7813099569e+00
1.9800000000e+00,8.4488156594e+00,7.0324649001e-02,2.8100009043e+00
2.0000000000e+00,8.4332320900e+00,7.1166744568e-02,2.8386989576e+00
2.0200000000e+00,8.4176506431e+00,7.2011957861e-02,2.8674041456e+00
2.0400000000e+00,8.4020713338e+00,7.2860305796e-02,2.8961164972e+00
2.0600000000e+00,8.3864941772e+00,7.3711805409e-02,2.9248360417e+00
2.0800000000e+00,8.3709191887e+00,7.4566473854e-02,2.9535628084e+00
2.1000000000e+00,8.3553463836e+00,7.5424328408e-02,2.9822968270e+00
2.1200000000e+00,8.3397757775e+00,7.6285386468e-02,3.0110381270e+00
2.1400000000e+00,8.3242073859e+00,7.7149665554e-02,3.0397867384e+00
2.1600000000e+00,8.3086412247e+00,7.8017183309e-02,3.0685426913e+00
2.1800000000e+00,8.2930773096e+00,7.8887957503e-02,3.0973060159e+00
2.2000000000e+00,8.2775156567e+00,7.9762006030e-02,3.1260767426e+00
2.2200000000e+00,8.2619562820e+00,8.0639346912e-02,3.1548549020e+00
2.2400000000e+00,8.2463992019e+00,8.1519998299e-02,3.1836405250e+00
2.2600000000e+00,8.2308444327e+00,8.2403978468e-02,3.2124336424e+00
2.2800000000e+00,8.2152919908e+00,8.3291305830e-02,3.2412342855e+00
2.3000000000e+00,8.1997418929e+00,8.4181998924e-02,3.2700424856e+00
2.3200000000e+00,8.1841941557e+00,8.5076076424e-02,3.2988582742e+00
2.3400000000e+00,8.1686487961e+00,8.5973557135e-02,3.3276816831e+00
2.3600000000e+00,8.1531058310e+00,8.6874459999e-02,3.3565127441e+00
2.3800000000e+00,8.1375652777e+00,8.7778804094e-02,3.3853514894e+00
2.4000000000e+00,8.1220271534e+00,8.8686608632e-02,3.4141979512e+00
2.4200000000e+00,8.1064914755e+00,8.9597892967e-02,3.4430521621e+00
2.4400000000e+00,8.0909582615e+00,9.0512676591e-02,3.4719141547e+00
2.4600000000e+00,8.0754275290e+00,9.1430979136e-02,3.5007839619e+00
2.4800000000e+00,8.0598992959e+00,9.2352820376e-02,3.5296616168e+00
2.5000000000e+00,8.0443735802e+00,9.3278220230e-02,3.5585471528e+00
2.5200000000e+00,8.0288503999e+00,9.4207198759e-02,3.5874406032e+00
2.5400000000e+00,8.0133297732e+00,9.5139776170e-02,3.6163420017e+00
2.5600000000e+00,7.9978117186e+00,9.6075972819e-02,3.6452513824e+00
2.5800000000e+00,7.9822962545e+00,9.7015809207e-02,3.6741687792e+00
2.6000000000e+00,7.9667833995e+00,9.7959305987e-02,3.7030942265e+00
2.6200000000e+00,7.9512731725e+00,9.8906483961e-02,3.7320277589e+00
2.6400000000e+00,7.9357655925e+00,9.9857364085e-02,3.7609694110e+00
2.6600000000e+00,7.9202606785e+00,1.0081196747e-01,3.7899192178e+00
2.6800000000e+00,7.9047584497e+00,1.0177031537e-01,3.8188772145e+00
2.7000000000e+00,7.8892589257e+00,1.0273242921e-01,3.8478434365e+00
2.7200000000e+00,7.8737621258e+00,1.0369833056e-01,3.8768179194e+00
2.7400000000e+00,7.8582680699e+00,1.0466804117e-01,3.9058006990e+00
2.7600000000e+00,7.8427767778e+00,1.0564158292e-01,3.9347918113e+00
2.7800000000e+00,7.8272882695e+00,1.0661897788e-01,3.9637912927e+00
2.8000000000e+00,7.8118025652e+00,1.0760024825e-01,3.9927991795e+00
2.8200000000e+00,7.7963196853e+00,1.0858541644e-01,4.0218155087e+00
2.8400000000e+00,7.7808396501e+00,1.0957450499e-01,4.0508403170e+00
2.8600000000e+00,7.7653624805e+00,1.1056753661e-01,4.0798736417e+00
2.8800000000e+00,7.7498881971e+00,1.1156453420e-01,4.1089155203e+00
2.9000000000e+00,7.7344168211e+00,1.1256552081e-01,4.1379659903e+00
2.9200000000e+00,7.7189483735e+00,1.1357051966e-01,4.1670250897e+00
2.9400000000e+00,7.7034828757e+00,1.1457955418e-01,4.1960928566e+00
2.9600000000e+00,7.6880203491e+00,1.1559264792e-01,4.2251693294e+00
2.9800000000e+00,7.6725608156e+00,1.1660982464e-01,4.2542545466e+00
3.0000000000e+00,7.6571042968e+00,1.1763110829e-01,4.2833485472e+00
3.0200000000e+00,7.6416508148e+00,1.1865652296e-01,4.3124513703e+00
3.0400000000e+00,7.6262003918e+00,1.1968609296e-01,4.3415630551e+00
3.0600000000e+00,7.6107530501e+00,1.2071984275e-01,4.3706836414e+00
3.0800000000e+00,7.5953088124e+00,1.2175779701e-01,4.3998131690e+00
3.1000000000e+00,7.5798677013e+00,1.2279998057e-01,4.4289516779e+00
3.1200000000e+00,7.5644297398e+00,1.2384641847e-01,4.4580992086e+00
3.1400000000e+00,7.5489949509e+00,1.2489713594e-01,4.4872558017e+00
3.1600000000e+00,7.5335633579e+00,1.2595215839e-01,4.5164214980e+00
3.1800000000e+00,7.5181349844e+00,1.2701151143e-01,4.5455963388e+00
3.2000000000e+00,7.5027098539e+00,1.2807522087e-01,4.5747803654e+00
3.2200000000e+00,7.4872879903e+00,1.2914331269e-01,4.6039736196e+00
3.2400000000e+00,7.4718694177e+00,1.3021581311e-01,4.6331761432e+00
3.2600000000e+00,7.4564541603e+00,1.3129274852e-01,4.6623879785e+00
3.2800000000e+00,7.4410422425e+00,1.3237414552e-01,4.6916091680e+00
3.3000000000e+00,7.4256336891e+00,1.3346003092e-01,4.7208397545e+00
3.3200000000e+00,7.4102285247e+00,1.3455043172e-01,4.7500797811e+00
3.3400000000e+00,7.3948267744e+00,1.3564537514e-01,4.7793292910e+00
3.3600000000e+00,7.3794284636e+00,1.3674488860e-01,4.8085883278e+00
3.3800000000e+00,7.3640336175e+00,1.3784899975e-01,4.8378569356e+00
3.4000000000e+00,7.3486422620e+00,1.3895773643e-01,4.8671351584e+00
3.4200000000e+00,7.3332544228e+00,1.4007112671e-01,4.8964230408e+00
3.4400000000e+00,7.3178701261e+00,1.4118919888e-01,4.9257206275e+00
3.4600000000e+00,7.3024893981e+00,1.4231198142e-01,4.9550279635e+00
3.4800000000e+00,7.2871122653e+00,1.4343950308e-01,4.9843450944e+00
3.5000000000e+00,7.2717387544e+00,1.4457179278e-01,5.0136720656e+00
3.5200000000e+00,7.2563688925e+00,1.4570887971e-01,5.0430089232e+00
3.5400000000e+00,7.2410027066e+00,1.4685079325e-01,5.0723557134e+00
3.5600000000e+00,7.2256402241e+00,1.4799756304e-01,5.1017124828e+00
3.5800000000e+00,7.2102814727e+00,1.4914921894e-01,5.1310792784e+00
3.6000000000e+00,7.1949264802e+00,1.5030579103e-01,5.1604561472e+00
3.6200000000e+00,7.1795752747e+00,1.5146730965e-01,5.1898431368e+00
3.6400000000e+00,7.1642278844e+00,1.5263380535e-01,5.2192402951e+00
3.6600000000e+00,7.1488843380e+00,1.5380530895e-01,5.2486476701e+00
3.6800000000e+00,7.1335446641e+00,1.5498185149e-01,5.2780653104e+00
3.7000000000e+00,7.1182088918e+00,1.5616346426e-01,5.3074932648e+00
3.7200000000e+00,7.1028770504e+00,1.5735017881e-01,5.3369315823e+00
3.7400000000e+00,7.0875491694e+00,1.5854202691e-01,5.3663803124e+00
3.7600000000e+00,7.0722252784e+00,1.5973904061e-01,5.3958395050e+00
3.7800000000e+00,7.0569054075e+00,1.6094125219e-01,5.4253092101e+00
3.8000000000e+00,7.0415895869e+00,1.6214869422e-01,5.4547894781e+00
3.8200000000e+00,7.0262778472e+00,1.6336139949e-01,5.4842803601e+00
3.8400000000e+00,7.0109702190e+00,1.6457940106e-01,5.5137819069e+00
3.8600000000e+00,6.9956667334e+00,1.6580273228e-01,5.5432941702e+00
3.8800000000e+00,6.9803674216e+00,1.6703142674e-01,5.5728172019e+00
3.9000000000e+00,6.9650723152e+00,1.6826551830e-01,5.6023510540e+00
3.9200000000e+00,6.9497814459e+00,1.6950504109e-01,5.6318957792e+00
3.9400000000e+00,6.9344948459e+00,1.7075002953e-01,5.6614514304e+00
3.9600000000e+00,6.9192125473e+00,1.7200051829e-01,5.6910180609e+00
3.9800000000e+00,6.9039345830e+00,1.7325654235e-01,5.7205957243e+00
4.0000000000e+00,6.8886609856e+00,1.7451813693e-01,5.7501844747e+00
4.0200000000e+00,6.8733917884e+00,1.7578533758e-01,5.7797843663e+00
4.0400000000e+00,6.8581270247e+00,1.7705818009e-01,5.8093954541e+00
4.0600000000e+00,6.8428667284e+00,1.7833670058e-01,5.8390177931e+00
4.0800000000e+00,6.8276109334e+00,1.7962093543e-01,5.8686514389e+00
4.1000000000e+00,6.8123596740e+00,1.8091092133e-01,5.8982964473e+00
4.1200000000e+00,6.7971129848e+00,1.8220669527e-01,5.9279528747e+00
4.1400000000e+00,6.7818709006e+00,1.8350829453e-01,5.9576207778e+00
4.1600000000e+00,6.7666334566e+00,1.8481575669e-01,5.9873002136e+00
4.1800000000e+00,6.7514006883e+00,1.8612911966e-01,6.0169912397e+00
4.2000000000e+00,6.7361726315e+00,1.8744842162e-01,6.0466939139e+00
4.2200000000e+00,6.7209493222e+00,1.8877370110e-01,6.0764082945e+00
4.2400000000e+00,6.7057307968e+00,1.9010499691e-01,6.1061344402e+00
4.2600000000e+00,6.6905170919e+00,1.9144234821e-01,6.1358724101e+00
4.2800000000e+00,6.6753082447e+00,1.9278579445e-01,6.1656222638e+00
4.3000000000e+00,6.6601042924e+00,1.9413537543e-01,6.1953840612e+00
4.3200000000e+00,6.6449052727e+00,1.9549113126e-01,6.2251578627e+00
4.3400000000e+00,6.6297112235e+00,1.9685310238e-01,6.2549437290e+00
4.3600000000e+00,6.6145221831e+00,1.9822132957e-01,6.2847417214e+00
4.3800000000e+00,6.5993381901e+00,1.9959585394e-01,6.3145519016e+00
4.4000000000e+00,6.5841592836e+00,2.0097671694e-01,6.3443743317e+00
4.4200000000e+00,6.5689855027e+00,2.0236396036e-01,6.3742090742e+00
4.4400000000e+00,6.5538168871e+00,2.0375762635e-01,6.4040561920e+00
4.4600000000e+00,6.5386534768e+00,2.0515775739e-01,6.4339157487e+00
4.4800000000e+00,6.5234953120e+00,2.0656439632e-01,6.4637878082e+00
4.5000000000e+00,6.5083424335e+00,2.0797758633e-01,6.4936724347e+00
4.5200000000e+00,6.4931948823e+00,2.0939737098e-01,6.5235696931e+00
4.5400000000e+00,6.4780526996e+00,2.1082379419e-01,6.5534796487e+00
4.5600000000e+00,6.4629159273e+00,2.1225690023e-01,6.5834023672e+00
4.5800000000e+00,6.4477846074e+00,2.1369673377e-01,6.6133379149e+00
4.6000000000e+00,6.4326587824e+00,2.1514333982e-01,6.6432863583e+00
4.6200000000e+00,6.4175384951e+00,2.1659676378e-01,6.6732477648e+00
4.6400000000e+00,6.4024237886e+00,2.1805705143e-01,6.7032222020e+00
4.6600000000e+00,6.3873147067e+00,2.1952424894e-01,6.7332097381e+00
4.6800000000e+00,6.3722112931e+00,2.2099840287e-01,6.7632104416e+00
4.7000000000e+00,6.3571135922e+00,2.2247956014e-01,6.7932243819e+00
4.7200000000e+00,6.3420216489e+00,2.2396776811e-01,6.8232516284e+00
4.7400000000e+00,6.3269355080e+00,2.2546307450e-01,6.8532922514e+00
4.7600000000e+00,6.3118552153e+00,2.2696552745e-01,6.8833463216e+00
4.7800000000e+00,6.2967808165e+00,2.2847517551e-01,6.9134139101e+00
4.8000000000e+00,6.2817123579e+00,2.2999206764e-01,6.9434950887e+00
4.8200000000e+00,6.2666498864e+00,2.3151625319e-01,6.9735899297e+00
4.8400000000e+00,6.2515934490e+00,2.3304778197e-01,7.0036985057e+00
4.8600000000e+00,6.2365430932e+00,2.3458670418e-01,7.0338208902e+00
4.8800000000e+00,6.2214988669e+00,2.3613307044e-01,7.0639571569e+00
4.9000000000e+00,6.2064608187e+00,2.3768693184e-01,7.0941073803e+00
4.9200000000e+00,6.1914289972e+00,2.3924833987e-01,7.1242716354e+00
4.9400000000e+00,6.1764034517e+00,2.4081734647e-01,7.1544499976e+00
4.9600000000e+00,6.1613842318e+00,2.4239400402e-01,7.1846425429e+00
4.9800000000e+00,6.1463713877e+00,2.4397836536e-01,7.2148493481e+00
5.0000000000e+00,6.1313649699e+00,2.4557048375e-01,7.2450704904e+00
5.0200000000e+00,6.1163650294e+00,2.4717041294e-01,7.2753060475e+00
5.0400000000e+00,6.1013716176e+00,2.4877820713e-01,7.3055560977e+00
5.0600000000e+00,6.0863847865e+00,2.5039392097e-01,7.3358207201e+00
5.0800000000e+00,6.0714045884e+00,2.5201760960e-01,7.3660999941e+00
5.1000000000e+00,6.0564310760e+00,2.5364932863e-01,7.3963940000e+00
5.1200000000e+00,6.0414643028e+00,2.5528913413e-01,7.4267028183e+00
5.1400000000e+00,6.0265043225e+00,2.5693708267e-01,7.4570265306e+00
5.1600000000e+00,6.0115511894e+00,2.5859323130e-01,7.4873652187e+00
5.1800000000e+00,5.9966049580e+00,2.6025763758e-01,7.5177189652e+00
5.2000000000e+00,5.9816656838e+00,2.6193035954e-01,7.5480878534e+00
5.2200000000e+00,5.9667334223e+00,2.6361145573e-01,7.5784719670e+00
5.2400000000e+00,5.9518082298e+00,2.6530098520e-01,7.6088713905e+00
5.2600000000e+00,5.9368901630e+00,2.6699900752e-01,7.6392862090e+00
5.2800000000e+00,5.9219792791e+00,2.6870558276e-01,7.6697165083e+00
5.3000000000e+00,5.9070756359e+00,2.7042077153e-01,7.7001623748e+00
5.3200000000e+00,5.8921792915e+00,2.7214463495e-01,7.7306238956e+00
5.3400000000e+00,5.8772903048e+00,2.7387723469e-01,7.7611011583e+00
5.3600000000e+00,5.8624087350e+00,2.7561863294e-01,7.7915942515e+00
5.3800000000e+00,5.8475346420e+00,2.7736889245e-01,7.8221032641e+00
5.4000000000e+00,5.8326680860e+00,2.7912807650e-01,7.8526282859e+00
5.4200000000e+00,5.8178091281e+00,2.8089624892e-01,7.8831694074e+00
5.4400000000e+00,5.8029578297e+00,2.8267347412e-01,7.9137267197e+00
5.4600000000e+00,5.7881142527e+00,2.8445981706e-01,7.9443003148e+00
5.4800000000e+00,5.7732784598e+00,2.8625534327e-01,7.9748902850e+00
5.5000000000e+00,5.7584505140e+00,2.8806011884e-01,8.0054967238e+00
5.5200000000e+00,5.7436304791e+00,2.8987421047e-01,8.0361197250e+00
5.5400000000e+00,5.7288184193e+00,2.9169768543e-01,8.0667593835e+00
5.5600000000e+00,5.7140143994e+00,2.9353061157e-01,8.0974157947e+00
5.5800000000e+00,5.6992184850e+00,2.9537305735e-01,8.1280890547e+00
5.6000000000e+00,5.6844307419e+00,2.9722509184e-01,8.1587792606e+00
5.6200000000e+00,5.6696512369e+00,2.9908678469e-01,8.1894865099e+00
5.6400000000e+00,5.6548800372e+00,3.0095820620e-01,8.2202109013e+00
5.6600000000e+00,5.6401172105e+00,3.0283942726e-01,8.2509525338e+00
5.6800000000e+00,5.6253628254e+00,3.0473051941e-01,8.2817115076e+00
5.7000000000e+00,5.6106169509e+00,3.0663155480e-01,8.3124879233e+00
5.7200000000e+00,5.5958796567e+00,3.0854260623e-01,8.3432818827e+00
5.7400000000e+00,5.5811510132e+00,3.1046374716e-01,8.3740934879e+00
5.7600000000e+00,5.5664310912e+00,3.1239505166e-01,8.4049228423e+00
5.7800000000e+00,5.5517199624e+00,3.1433659449e-01,8.4357700498e+00
5.8000000000e+00,5.5370176991e+00,3.1628845108e-01,8.4666352153e+00
5.8200000000e+00,5.5223243742e+00,3.1825069749e-01,8.4975184443e+00
5.8400000000e+00,5.5076400612e+00,3.2022341048e-01,8.5284198433e+00
5.8600000000e+00,5.4929648344e+00,3.2220666751e-01,8.5593395196e+00
5.8800000000e+00,5.4782987687e+00,3.2420054669e-01,8.5902775814e+00
5.9000000000e+00,5.4636419398e+00,3.2620512686e-01,8.6212341378e+00
5.9200000000e+00,5.4489944239e+00,3.2822048754e-01,8.6522092985e+00
5.9400000000e+00,5.4343562980e+00,3.3024670897e-01,8.6832031744e+00
5.9600000000e+00,5.4197276398e+00,3.3228387209e-01,8.7142158770e+00
5.9800000000e+00,5.4051085278e+00,3.3433205858e-01,8.7452475190e+00
6.0000000000e+00,5.3904990409e+00,3.3639135085e-01,8.7762982136e+00
6.0200000000e+00,5.3758992592e+00,3.3846183202e-01,8.8073680753e+00
6.0400000000e+00,5.3613092631e+00,3.4054358599e-01,8.8384572193e+00
6.0600000000e+00,5.3467291339e+00,3.4263669738e-01,8.8695657617e+00
6.0800000000e+00,5.3321589537e+00,3.4474125158e-01,8.9006938196e+00
6.1000000000e+00,5.3175988053e+00,3.4685733475e-01,8.9318415111e+00
6.1200000000e+00,5.3030487723e+00,3.4898503380e-01,8.9630089551e+00
6.1400000000e+00,5.2885089389e+00,3.5112443643e-01,8.9941962715e+00
6.1600000000e+00,5.2739793903e+00,3.5327563114e-01,9.0254035813e+00
6.1800000000e+00,5.2594602123e+00,3.5543870720e-01,9.0566310063e+00
6.2000000000e+00,5.2449514915e+00,3.5761375470e-01,9.0878786693e+00
6.2200000000e+00,5.2304533156e+00,3.5980086452e-01,9.1191466942e+00
6.2400000000e+00,5.2159657726e+00,3.6200012837e-01,9.1504352059e+00
6.2600000000e+00,5.2014889516e+00,3.6421163877e-01,9.1817443301e+00
6.2800000000e+00,5.1870229425e+00,3.6643548909e-01,9.2130741937e+00
6.3000000000e+00,5.1725678361e+00,3.6867177351e-01,9.2444249247e+00
6.3200000000e+00,5.1581237238e+00,3.7092058709e-01,9.2757966519e+00
6.3400000000e+00,5.1436906980e+00,3.7318202572e-01,9.3071895053e+00
6.3600000000e+00,5.1292688519e+00,3.7545618616e-01,9.3386036159e+00
6.3800000000e+00,5.1148582796e+00,3.7774316603e-01,9.3700391159e+00
6.4000000000e+00,5.1004590760e+00,3.8004306384e-01,9.4014961383e+00
6.4200000000e+00,5.0860713369e+00,3.8235597898e-01,9.4329748175e+00
6.4400000000e+00,5.0716951590e+00,3.8468201174e-01,9.4644752887e+00
6.4600000000e+00,5.0573306399e+00,3.8702126330e-01,9.4959976885e+00
6.4800000000e+00,5.0429778780e+00,3.8937383576e-01,9.5275421543e+00
6.5000000000e+00,5.0286369726e+00,3.9173983213e-01,9.5591088249e+00
6.5200000000e+00,5.0143080241e+00,3.9411935636e-01,9.5906978400e+00
6.5400000000e+00,4.9999911336e+00,3.9651251331e-01,9.6223093406e+00
6.5600000000e+00,4.9856864032e+00,3.9891940881e-01,9.6539434688e+00
6.5800000000e+00,4.9713939361e+00,4.0134014963e-01,9.6856003678e+00
6.6000000000e+00,4.9571138361e+00,4.0377484349e-01,9.7172801822e+00
6.6200000000e+00,4.9428462083e+00,4.0622359910e-01,9.7489830575e+00
6.6400000000e+00,4.9285911585e+00,4.0868652612e-01,9.7807091406e+00
6.6600000000e+00,4.9143487936e+00,4.1116373522e-01,9.8124585794e+00
6.6800000000e+00,4.9001192214e+00,4.1365533806e-01,9.8442315233e+00
6.7000000000e+00,4.8859025509e+00,4.1616144728e-01,9.8760281226e+00
6.7200000000e+00,4.8716988918e+00,4.1868217656e-01,9.9078485291e+00
6.7400000000e+00,4.8575083550e+00,4.2121764058e-01,9.9396928956e+00
6.7600000000e+00,4.8433310524e+00,4.2376795506e-01,9.9715613766e+00
6.7800000000e+00,4.8291670967e+00,4.2633323676e-01,1.0003454127e+01
6.8000000000e+00,4.8150166019e+00,4.2891360348e-01,1.0035371305e+01
6.8200000000e+00,4.8008796830e+00,4.3150917407e-01,1.0067313066e+01
6.8400000000e+00,4.7867564559e+00,4.3412006846e-01,1.0099279572e+01
6.8600000000e+00,4.7726470377e+00,4.3674640763e-01,1.0131270982e+01
6.8800000000e+00,4.7585515465e+00,4.3938831367e-01,1.0163287459e+01
6.9000000000e+00,4.7444701015e+00,4.4204590974e-01,1.0195329166e+01
6.9200000000e+00,4.7304028229e+00,4.4471932011e-01,1.0227396267e+01
6.9400000000e+00,4.7163498321e+00,4.4740867016e-01,1.0259488929e+01
6.9600000000e+00,4.7023112516e+00,4.5011408638e-01,1.0291607319e+01
